"시군구","기간","time","법정동","시군구명","date"
"서울특별시 동대문구 용두동",2018,19,"용두동","동대문구",2018-04-08
"서울특별시 동대문구 장안동",2018,6,"장안동","동대문구",2018-04-09
"서울특별시 동대문구 장안동",2018,23,"장안동","동대문구",2018-04-11
"서울특별시 동대문구 장안동",2018,7,"장안동","동대문구",2018-04-14
"서울특별시 동대문구 휘경동",2018,5,"휘경동","동대문구",2018-04-21
"서울특별시 동대문구 이문동",2018,21,"이문동","동대문구",2018-04-23
"서울특별시 동대문구 제기동",2018,23,"제기동","동대문구",2018-04-25
"서울특별시 동대문구 장안동",2018,22,"장안동","동대문구",2018-04-29
"서울특별시 동대문구 제기동",2018,22,"제기동","동대문구",2018-05-04
"서울특별시 동대문구 휘경동",2018,2,"휘경동","동대문구",2018-05-05
"서울특별시 동대문구 장안동",2018,9,"장안동","동대문구",2018-05-05
"서울특별시 동대문구 제기동",2018,23,"제기동","동대문구",2018-05-06
"서울특별시 동대문구 휘경동",2018,22,"휘경동","동대문구",2018-05-07
"서울특별시 동대문구 휘경동",2018,22,"휘경동","동대문구",2018-05-07
"서울특별시 동대문구 용두동",2018,23,"용두동","동대문구",2018-05-17
"서울특별시 동대문구 장안동",2018,23,"장안동","동대문구",2018-05-21
"서울특별시 동대문구 용두동",2018,6,"용두동","동대문구",2018-05-26
"서울특별시 동대문구 제기동",2018,7,"제기동","동대문구",2018-06-01
"서울특별시 동대문구 이문동",2018,0,"이문동","동대문구",2018-06-02
"서울특별시 동대문구 청량리동",2018,5,"청량리동","동대문구",2018-06-08
"서울특별시 동대문구 제기동",2018,4,"제기동","동대문구",2018-06-09
"서울특별시 동대문구 답십리동",2018,12,"답십리동","동대문구",2018-06-10
"서울특별시 동대문구 장안동",2018,20,"장안동","동대문구",2018-06-19
"서울특별시 동대문구 전농동",2018,21,"전농동","동대문구",2018-06-26
"서울특별시 동대문구 장안동",2018,3,"장안동","동대문구",2018-06-28
"서울특별시 동대문구 휘경동",2018,12,"휘경동","동대문구",2018-07-04
"서울특별시 동대문구 이문동",2018,21,"이문동","동대문구",2018-07-05
"서울특별시 동대문구 제기동",2018,1,"제기동","동대문구",2018-07-06
"서울특별시 동대문구 장안동",2018,6,"장안동","동대문구",2018-07-22
"서울특별시 동대문구 신설동",2018,19,"신설동","동대문구",2018-08-02
"서울특별시 동대문구 회기동",2018,23,"회기동","동대문구",2018-08-02
"서울특별시 동대문구 제기동",2018,5,"제기동","동대문구",2018-08-03
"서울특별시 동대문구 제기동",2018,22,"제기동","동대문구",2018-08-08
"서울특별시 동대문구 청량리동",2018,19,"청량리동","동대문구",2018-08-18
"서울특별시 동대문구 전농동",2018,0,"전농동","동대문구",2018-08-21
"서울특별시 동대문구 답십리동",2018,19,"답십리동","동대문구",2018-08-21
"서울특별시 동대문구 장안동",2018,21,"장안동","동대문구",2018-08-23
"서울특별시 동대문구 용두동",2018,14,"용두동","동대문구",2018-08-31
"서울특별시 동대문구 신설동",2018,14,"신설동","동대문구",2018-09-01
"서울특별시 동대문구 답십리동",2018,19,"답십리동","동대문구",2018-09-02
"서울특별시 동대문구 청량리동",2018,7,"청량리동","동대문구",2018-09-08
"서울특별시 동대문구 제기동",2018,16,"제기동","동대문구",2018-09-14
"서울특별시 동대문구 제기동",2018,22,"제기동","동대문구",2018-09-21
"서울특별시 동대문구 장안동",2018,0,"장안동","동대문구",2018-09-28
"서울특별시 동대문구 제기동",2018,3,"제기동","동대문구",2018-09-28
"서울특별시 동대문구 장안동",2018,2,"장안동","동대문구",2018-09-29
"서울특별시 동대문구 전농동",2018,1,"전농동","동대문구",2018-10-05
"서울특별시 동대문구 전농동",2018,8,"전농동","동대문구",2018-10-05
"서울특별시 동대문구 장안동",2018,7,"장안동","동대문구",2018-10-24
"서울특별시 동대문구 장안동",2018,21,"장안동","동대문구",2018-10-27
"서울특별시 동대문구 청량리동",2018,3,"청량리동","동대문구",2018-10-28
"서울특별시 동대문구 휘경동",2018,6,"휘경동","동대문구",2018-10-28
"서울특별시 동대문구 회기동",2018,4,"회기동","동대문구",2018-11-06
"서울특별시 동대문구 용두동",2018,5,"용두동","동대문구",2018-11-06
"서울특별시 동대문구 장안동",2018,23,"장안동","동대문구",2018-11-10
"서울특별시 동대문구 답십리동",2018,19,"답십리동","동대문구",2018-11-17
"서울특별시 동대문구 전농동",2018,21,"전농동","동대문구",2018-11-20
"서울특별시 동대문구 청량리동",2018,7,"청량리동","동대문구",2018-11-24
"서울특별시 동대문구 전농동",2018,7,"전농동","동대문구",2018-11-26
"서울특별시 동대문구 청량리동",2018,23,"청량리동","동대문구",2018-11-26
"서울특별시 동대문구 전농동",2018,0,"전농동","동대문구",2018-11-29
"서울특별시 동대문구 장안동",2018,22,"장안동","동대문구",2018-11-29
"서울특별시 동대문구 장안동",2018,0,"장안동","동대문구",2018-12-01
"서울특별시 동대문구 전농동",2018,5,"전농동","동대문구",2018-12-08
"서울특별시 동대문구 장안동",2018,20,"장안동","동대문구",2018-12-13
"서울특별시 동대문구 장안동",2018,22,"장안동","동대문구",2018-12-18
"서울특별시 동대문구 휘경동",2018,2,"휘경동","동대문구",2018-12-21
"서울특별시 동대문구 회기동",2018,20,"회기동","동대문구",2018-12-22
"서울특별시 동대문구 용두동",2018,4,"용두동","동대문구",2018-12-23
"서울특별시 동대문구 전농동",2018,2,"전농동","동대문구",2018-12-26
"서울특별시 동대문구 이문동",2018,16,"이문동","동대문구",2018-12-31
"서울특별시 동대문구 신설동",2019,1,"신설동","동대문구",2019-01-08
"서울특별시 동대문구 답십리동",2019,21,"답십리동","동대문구",2019-01-12
"서울특별시 동대문구 장안동",2019,14,"장안동","동대문구",2019-01-19
"서울특별시 동대문구 용두동",2019,23,"용두동","동대문구",2019-01-24
"서울특별시 동대문구 장안동",2019,9,"장안동","동대문구",2019-01-25
"서울특별시 동대문구 장안동",2019,18,"장안동","동대문구",2019-01-30
"서울특별시 동대문구 용두동",2019,23,"용두동","동대문구",2019-03-14
"서울특별시 동대문구 청량리동",2019,1,"청량리동","동대문구",2019-03-20
"서울특별시 동대문구 장안동",2019,9,"장안동","동대문구",2019-03-27
"서울특별시 동대문구 청량리동",2019,18,"청량리동","동대문구",2019-03-27
"서울특별시 동대문구 용두동",2019,22,"용두동","동대문구",2019-03-27
"서울특별시 동대문구 전농동",2019,1,"전농동","동대문구",2019-03-28
"서울특별시 동대문구 제기동",2019,5,"제기동","동대문구",2019-03-29
"서울특별시 동대문구 휘경동",2019,1,"휘경동","동대문구",2019-03-30
"서울특별시 동대문구 용두동",2019,10,"용두동","동대문구",2019-04-13
"서울특별시 동대문구 답십리동",2019,23,"답십리동","동대문구",2019-04-20
"서울특별시 동대문구 청량리동",2019,22,"청량리동","동대문구",2019-04-22
"서울특별시 동대문구 제기동",2019,14,"제기동","동대문구",2019-05-11
"서울특별시 동대문구 청량리동",2019,0,"청량리동","동대문구",2019-05-16
"서울특별시 동대문구 이문동",2019,16,"이문동","동대문구",2019-05-17
"서울특별시 동대문구 용두동",2019,22,"용두동","동대문구",2019-05-18
"서울특별시 동대문구 답십리동",2019,8,"답십리동","동대문구",2019-05-19
"서울특별시 동대문구 청량리동",2019,20,"청량리동","동대문구",2019-05-31
"서울특별시 동대문구 장안동",2019,1,"장안동","동대문구",2019-06-01
"서울특별시 동대문구 전농동",2019,1,"전농동","동대문구",2019-06-02
"서울특별시 동대문구 회기동",2019,2,"회기동","동대문구",2019-06-07
"서울특별시 동대문구 제기동",2019,16,"제기동","동대문구",2019-06-15
"서울특별시 동대문구 용두동",2019,20,"용두동","동대문구",2019-06-18
"서울특별시 동대문구 장안동",2019,21,"장안동","동대문구",2019-07-01
"서울특별시 동대문구 장안동",2019,13,"장안동","동대문구",2019-07-06
"서울특별시 동대문구 장안동",2019,23,"장안동","동대문구",2019-07-15
"서울특별시 동대문구 장안동",2019,22,"장안동","동대문구",2019-07-17
"서울특별시 동대문구 장안동",2019,23,"장안동","동대문구",2019-07-23
"서울특별시 동대문구 용두동",2019,1,"용두동","동대문구",2019-08-14
"서울특별시 동대문구 용두동",2019,7,"용두동","동대문구",2019-08-17
"서울특별시 동대문구 휘경동",2019,0,"휘경동","동대문구",2019-08-29
"서울특별시 동대문구 회기동",2019,1,"회기동","동대문구",2019-09-07
"서울특별시 동대문구 회기동",2019,23,"회기동","동대문구",2019-09-19
"서울특별시 동대문구 장안동",2019,22,"장안동","동대문구",2019-09-23
"서울특별시 동대문구 장안동",2019,2,"장안동","동대문구",2019-09-28
"서울특별시 동대문구 이문동",2019,2,"이문동","동대문구",2019-10-05
"서울특별시 동대문구 장안동",2019,5,"장안동","동대문구",2019-10-09
"서울특별시 동대문구 이문동",2019,17,"이문동","동대문구",2019-10-10
"서울특별시 동대문구 장안동",2019,0,"장안동","동대문구",2019-10-12
"서울특별시 동대문구 장안동",2019,1,"장안동","동대문구",2019-10-16
"서울특별시 동대문구 신설동",2019,9,"신설동","동대문구",2019-10-27
"서울특별시 동대문구 제기동",2019,19,"제기동","동대문구",2019-11-08
"서울특별시 동대문구 용두동",2019,3,"용두동","동대문구",2019-11-09
"서울특별시 동대문구 장안동",2019,1,"장안동","동대문구",2019-11-15
"서울특별시 동대문구 청량리동",2019,7,"청량리동","동대문구",2019-11-16
"서울특별시 동대문구 전농동",2019,0,"전농동","동대문구",2019-11-17
"서울특별시 동대문구 휘경동",2019,22,"휘경동","동대문구",2019-11-21
"서울특별시 동대문구 장안동",2019,1,"장안동","동대문구",2019-11-26
"서울특별시 동대문구 답십리동",2019,8,"답십리동","동대문구",2019-11-29
"서울특별시 동대문구 장안동",2019,22,"장안동","동대문구",2019-12-02
"서울특별시 동대문구 휘경동",2019,1,"휘경동","동대문구",2019-12-06
"서울특별시 동대문구 장안동",2019,22,"장안동","동대문구",2019-12-06
"서울특별시 동대문구 제기동",2019,23,"제기동","동대문구",2019-12-13
"서울특별시 동대문구 장안동",2019,1,"장안동","동대문구",2019-12-15
"서울특별시 동대문구 제기동",2019,23,"제기동","동대문구",2019-12-18
"서울특별시 동대문구 이문동",2019,8,"이문동","동대문구",2019-12-19
"서울특별시 동대문구 이문동",2019,22,"이문동","동대문구",2019-12-19
"서울특별시 동대문구 용두동",2019,23,"용두동","동대문구",2019-12-21
"서울특별시 동작구 상도동",2017,6,"상도동","동작구",2017-01-03
"서울특별시 동작구 노량진동",2017,7,"노량진동","동작구",2017-01-10
"서울특별시 동작구 대방동",2017,10,"대방동","동작구",2017-01-12
"서울특별시 동작구 대방동",2017,4,"대방동","동작구",2017-01-14
"서울특별시 동작구 상도1동",2017,19,"상도1동","동작구",2017-01-15
"서울특별시 동작구 노량진동",2017,21,"노량진동","동작구",2017-01-21
"서울특별시 동작구 상도동",2017,23,"상도동","동작구",2017-01-21
"서울특별시 동작구 신대방동",2017,5,"신대방동","동작구",2017-01-22
"서울특별시 동작구 대방동",2017,22,"대방동","동작구",2017-01-28
"서울특별시 동작구 상도동",2017,5,"상도동","동작구",2017-02-05
"서울특별시 동작구 동작동",2017,6,"동작동","동작구",2017-02-05
"서울특별시 동작구 상도동",2017,1,"상도동","동작구",2017-02-16
"서울특별시 동작구 대방동",2017,1,"대방동","동작구",2017-02-18
"서울특별시 동작구 동작동",2017,17,"동작동","동작구",2017-02-18
"서울특별시 동작구 상도동",2017,0,"상도동","동작구",2017-02-22
"서울특별시 동작구 신대방동",2017,23,"신대방동","동작구",2017-02-22
"서울특별시 동작구 동작동",2017,9,"동작동","동작구",2017-02-23
"서울특별시 동작구 상도동",2017,21,"상도동","동작구",2017-02-25
"서울특별시 동작구 신대방동",2017,22,"신대방동","동작구",2017-02-25
"서울특별시 동작구 대방동",2017,3,"대방동","동작구",2017-03-04
